Prscrbr_NPI,Prscrbr_Last_Org_Name,Prscrbr_First_Name,Prscrbr_City,Prscrbr_State_Abrvtn,Prscrbr_Type,Tot_Clms,Tot_Benes,Tot_Drug_Cst,Tot_Day_Suply,Tot_30day_Fills,Brnd_Tot_Clms,Gnrc_Tot_Clms,Brnd_Tot_Drug_Cst,Gnrc_Tot_Drug_Cst,Opioid_Tot_Clms,Opioid_Tot_Drug_Cst,Opioid_Prscrbr_Rate,Antbtc_Tot_Clms,Bene_Avg_Age,Bene_Avg_Risk_Scre,_is_injected_anomaly
1000000892,Miller,Linda,City_365,FL,Nurse Practitioner,1617,400,49888.65,59207,1973.6,363,1254,24638.88,19344.58,72,2151.14,4.45,76,75.4,1.334,0
1000000893,Martinez,Wei,City_360,NJ,Nurse Practitioner,611,212,12610.88,17888,596.3,154,457,6992.74,4716.18,50,2830.28,8.18,42,70.6,1.634,0
1000000894,Miller,Ahmed,City_331,NJ,Family Practice,1267,380,34405.91,49146,1638.2,463,804,27660.5,10916.48,72,3852.75,5.68,49,64.3,1.625,0
1000000895,Lee,Raj,City_291,MD,Physician Assistant,2375,908,46572.97,82358,2745.3,403,1972,17385.93,19335.13,218,6810.54,9.18,259,70.9,1.467,0
1000000896,Lopez,Wei,City_306,VA,Rheumatology,270,92,51994.89,7927,264.2,157,113,66514.95,10880.41,4,163.17,1.48,21,71.1,0.613,0
1000000897,Brown,Wei,City_45,MI,Cardiology,359,117,5761.15,15892,529.7,106,253,3742.34,2030.04,0,0.0,0.0,15,70.2,1.117,0
1000000898,Lopez,Michael,City_183,VA,Psychiatry,246,88,16130.35,10054,335.1,69,177,9953.61,5802.99,0,0.0,0.0,12,58.0,1.226,0
1000000899,Johnson,Raj,City_387,AZ,Family Practice,436,118,4074.13,14434,481.1,65,371,1336.24,1733.38,15,646.71,3.44,20,74.7,1.203,0
1000000900,Martinez,Raj,City_246,MD,Internal Medicine,600,140,80851.15,15021,500.7,140,460,41503.62,6471.91,38,816.48,6.33,25,69.0,0.993,1
1000000901,Shah,Susan,City_351,OH,Psychiatry,823,236,54386.32,25029,834.3,212,611,30821.12,20188.36,42,1925.6,5.1,45,66.0,1.684,0
1000000902,Davis,Carlos,City_11,IL,Neurology,196,39,21007.91,4970,165.7,62,134,14619.79,7181.28,8,370.99,4.08,20,70.9,0.933,0
1000000903,Chen,Daniel,City_55,GA,Physician Assistant,604,238,34858.43,23901,796.7,148,456,18791.23,13158.48,31,1607.56,5.13,60,73.8,1.281,0
1000000904,Martinez,Anna,City_110,OH,Oncology,492,149,147315.73,15672,522.4,243,249,160071.12,37278.07,39,2222.31,7.93,54,69.0,1.206,0
1000000905,Brown,Susan,City_262,VA,Cardiology,1346,275,119316.89,38358,1278.6,230,1116,44854.64,49464.21,102,6070.15,7.58,61,66.2,1.185,0
1000000906,Khan,Ahmed,City_317,FL,Family Practice,309,81,20960.17,10917,363.9,58,251,8655.4,8512.95,37,1776.12,11.97,28,73.3,1.07,0
1000000907,Miller,Ahmed,City_258,WI,Physician Assistant,792,256,51097.22,21759,725.3,241,551,34206.75,17774.35,16,662.26,2.02,66,70.6,0.996,0
1000000908,Cohen,Linda,City_150,OH,Family Practice,1702,401,51046.37,65245,2174.8,17,1685,1121.7,25268.25,141,8364.38,8.28,172,69.7,0.779,0
1000000909,Wilson,Mary,City_7,TN,Family Practice,895,237,26587.27,36872,1229.1,198,697,12940.13,10352.7,6,179.76,0.67,104,74.3,1.065,0
1000000910,Chen,Susan,City_263,CA,Endocrinology,815,250,97815.53,21378,712.6,255,560,67330.69,33605.34,39,2068.86,4.79,27,59.9,1.137,0
1000000911,Johnson,Mary,City_158,WA,Physician Assistant,262,57,11667.65,8002,266.7,44,218,4310.8,4854.1,17,528.32,6.49,22,68.1,1.3,0
1000000912,Khan,Michael,City_376,OH,Physician Assistant,312,118,9008.22,9781,326.0,37,275,2350.22,3969.97,18,1037.63,5.77,20,63.1,1.436,0
1000000913,Anderson,Carlos,City_168,OH,Nurse Practitioner,195,46,13407.48,7837,261.2,47,148,7109.4,5087.97,12,266.05,6.15,15,63.1,0.808,0
1000000914,Patel,Maria,City_177,MO,Internal Medicine,1806,378,86877.99,65825,2194.2,344,1462,36406.01,35164.9,72,4145.73,3.99,98,69.0,1.009,0
1000000915,Anderson,Ahmed,City_40,MO,Family Practice,687,140,38896.58,18680,622.7,162,525,20178.66,14862.23,44,1205.2,6.4,40,73.3,1.15,0
1000000916,Chen,David,City_297,MO,Physician Assistant,843,310,27272.95,23121,770.7,150,693,10676.24,11210.06,89,1890.89,10.56,21,82.6,1.245,0
1000000917,Chen,Omar,City_94,PA,Neurology,853,165,90212.98,32507,1083.6,333,520,77479.52,27497.51,98,2160.54,11.49,79,74.0,1.746,0
1000000918,Lopez,Mary,City_102,WA,Internal Medicine,1896,354,76907.55,76171,2539.0,390,1506,34803.1,30543.98,91,3284.73,4.8,104,69.1,1.401,0
1000000919,Lopez,Maria,City_106,WA,Physician Assistant,509,179,17452.13,15708,523.6,113,396,8523.77,6788.85,26,617.93,5.11,41,66.9,0.886,0
1000000920,Cohen,Michael,City_253,FL,Nurse Practitioner,906,273,28878.25,39390,1313.0,116,790,8134.36,12590.41,62,2583.95,6.84,70,73.2,1.543,0
1000000921,Chen,Mary,City_43,IN,Internal Medicine,315,86,15653.06,12423,414.1,66,249,7215.31,6186.68,15,841.92,4.76,21,76.7,1.294,0
1000000922,Lopez,Susan,City_348,NJ,Cardiology,1700,669,117992.59,65544,2184.8,480,1220,73294.22,42338.52,0,0.0,0.0,181,71.0,1.417,0
1000000923,Lee,Emily,City_28,NY,Family Practice,485,103,18466.55,20551,685.0,54,431,4523.35,8205.24,28,1505.01,5.77,18,65.5,1.294,0
1000000924,Lee,Ahmed,City_139,GA,Nurse Practitioner,266,93,8127.22,7062,235.4,11,255,739.39,3895.57,3,151.7,1.13,26,74.2,1.378,0
1000000925,Johnson,John,City_163,MO,Internal Medicine,433,113,30566.59,11243,374.8,78,355,12113.69,12530.19,18,492.79,4.16,20,74.8,1.261,0
1000000926,Shah,Anna,City_211,AZ,Endocrinology,131,50,22517.14,3499,116.6,65,66,24579.78,5672.26,7,319.47,5.34,11,77.3,0.847,0
1000000927,Lopez,Sofia,City_116,WA,Cardiology,299,56,19594.58,9728,324.3,70,229,10092.19,7503.61,8,397.52,2.68,6,75.5,1.02,0
1000000928,Smith,Wei,City_299,MD,Physician Assistant,534,108,17343.01,13747,458.2,54,480,3858.33,7794.61,37,1406.68,6.93,50,64.9,1.545,0
1000000929,Lee,James,City_24,NC,Physician Assistant,440,89,15225.32,17625,587.5,62,378,4719.85,6539.97,26,666.4,5.91,10,65.6,1.446,0
1000000930,Johnson,Omar,City_238,IL,Internal Medicine,566,126,13469.27,24412,813.7,151,415,7905.46,4937.94,39,1568.5,6.89,41,68.9,1.087,0
1000000931,Miller,Carlos,City_26,NY,Internal Medicine,473,162,16742.53,20061,668.7,107,366,8332.33,6477.55,34,1654.44,7.19,49,70.1,0.693,0
1000000932,Patel,Susan,City_72,CA,Dermatology,309,59,21516.88,13332,444.4,90,219,13787.52,7624.91,0,0.0,0.0,9,76.9,1.301,0
1000000933,Brown,Priya,City_371,PA,Cardiology,1218,273,58696.04,33210,1107.0,243,975,25762.65,23492.87,6,216.49,0.49,59,75.6,1.229,0
1000000934,Nguyen,Carlos,City_386,MI,Family Practice,231,81,14034.38,6388,212.9,42,189,5613.75,5741.34,26,1329.03,11.26,10,85.1,0.679,0
1000000935,Davis,Wei,City_253,WI,Family Practice,334,86,10612.82,12918,430.6,109,225,7619.62,3574.68,28,734.63,8.38,35,67.4,1.586,0
1000000936,Miller,Robert,City_394,AZ,Neurology,389,140,10270.31,15823,527.4,156,233,9061.1,3075.81,20,955.38,5.14,43,61.6,1.505,0
1000000937,Rao,Maria,City_59,CA,Psychiatry,891,318,25286.18,22899,763.3,204,687,12736.74,9748.37,0,0.0,0.0,24,74.0,1.059,0
1000000938,Nguyen,Robert,City_292,PA,Family Practice,683,224,34777.36,28165,938.8,126,557,14114.62,14180.81,51,2927.27,7.47,22,81.2,1.675,0
1000000939,Patel,Susan,City_227,TN,Cardiology,400,97,23636.8,14838,494.6,108,292,14040.26,8627.43,0,0.0,0.0,22,72.9,1.166,0
1000000940,Chen,David,City_243,MI,Cardiology,426,100,25982.71,17695,589.8,127,299,17041.24,9118.35,0,0.0,0.0,47,66.8,1.197,0
1000000941,Lee,Grace,City_78,TN,Nurse Practitioner,1292,389,94499.55,44393,1479.8,222,1070,35722.59,39131.01,97,5606.78,7.51,27,82.0,1.337,0
1000000942,Wilson,Raj,City_149,OH,Neurology,1649,646,191519.98,55773,1859.1,717,932,183204.14,54122.69,146,7444.32,8.85,104,66.3,1.278,0
1000000943,Khan,Carlos,City_111,PA,Neurology,587,205,70021.98,20863,695.4,138,449,36215.8,26780.13,38,1687.42,6.47,25,69.8,1.873,0
1000000944,Martinez,Omar,City_216,TN,Family Practice,353,111,2251.63,11972,399.1,64,289,898.1,921.7,5,296.31,1.42,14,70.5,1.006,0
1000000945,Martinez,Wei,City_134,GA,Family Practice,760,280,33333.36,29956,998.5,151,609,14570.19,13355.27,56,3054.86,7.37,30,68.3,1.99,0
1000000946,Johnson,Grace,City_145,CA,Nurse Practitioner,2013,473,108574.12,67012,2233.7,498,1515,59092.8,40856.88,133,5728.51,6.61,58,71.6,0.715,0
1000000947,Thomas,Wei,City_66,OH,Physician Assistant,410,126,10429.73,15320,510.7,53,357,2966.11,4540.75,61,3313.4,14.88,18,77.2,1.17,0
1000000948,Garcia,Mary,City_346,PA,Psychiatry,807,263,75511.2,33951,1131.7,226,581,46523.13,27182.16,38,762.98,4.71,43,66.4,1.344,0
1000000949,Patel,Emily,City_245,WA,Pain Management,301,99,7581.53,11900,396.7,44,257,2438.18,3236.64,105,6184.63,34.88,10,68.0,1.291,0
1000000950,Nguyen,Daniel,City_153,NC,Psychiatry,586,159,43912.92,19043,634.8,170,416,28026.33,15586.84,0,0.0,0.0,47,73.6,0.662,0
1000000951,Smith,John,City_223,MO,Internal Medicine,1079,196,57572.47,38442,1281.4,260,819,30520.35,21849.79,71,2960.03,6.58,89,66.4,0.634,0
1000000952,Garcia,Carlos,City_275,NJ,Physician Assistant,776,308,28714.8,20948,698.3,141,635,11478.52,11748.64,60,2167.03,7.73,83,67.6,1.236,0
1000000953,Shah,David,City_197,TN,Family Practice,345,62,25862.94,12413,413.8,93,252,15337.85,9445.6,24,626.27,6.96,40,67.3,1.254,0
1000000954,Khan,Sofia,City_350,PA,Endocrinology,490,109,114535.22,19674,655.8,169,321,86906.52,37516.13,8,255.97,1.63,57,79.1,1.522,0
1000000955,Nguyen,Grace,City_146,NJ,Internal Medicine,471,104,20375.49,12430,414.3,123,348,11706.17,7527.25,15,513.77,3.18,21,71.0,1.289,0
1000000956,Johnson,Linda,City_30,MO,Nurse Practitioner,892,225,33344.83,31235,1041.2,17,875,1398.09,16354.67,84,3019.64,9.42,38,66.6,0.942,0
1000000957,Lee,Emily,City_107,OH,Neurology,281,96,43628.38,11730,391.0,112,169,38256.34,13119.57,14,541.31,4.98,26,68.7,1.085,0
1000000958,Lee,Maria,City_166,MI,Cardiology,560,131,44037.3,17752,591.7,88,472,15224.32,18558.57,53,2553.3,9.46,20,66.6,0.853,0
1000000959,Nguyen,Maria,City_147,IN,Family Practice,1331,303,116066.08,54540,1818.0,210,1121,40287.4,48876.81,94,4631.23,7.06,158,65.9,1.152,0
1000000960,Johnson,Carlos,City_32,CA,Nurse Practitioner,1418,533,50563.78,60728,2024.3,111,1307,8707.81,23302.84,166,3534.12,11.71,49,68.3,1.498,0
1000000961,Martinez,David,City_273,MA,Rheumatology,792,212,234639.04,23221,774.0,542,250,353262.1,37032.68,52,2012.1,6.57,64,75.7,1.289,0
1000000962,Rao,Priya,City_56,NY,Family Practice,1495,537,40308.99,47884,1596.1,368,1127,21828.87,15193.39,79,2847.39,5.28,141,67.1,1.049,0
1000000963,Rao,Ahmed,City_113,VA,Internal Medicine,879,310,21680.38,34450,1148.3,176,703,9550.22,8669.68,79,2516.24,8.99,66,71.4,1.194,0
1000000964,Nguyen,David,City_138,OH,Family Practice,991,377,54768.27,32814,1093.8,71,920,8632.5,25422.2,56,1422.72,5.65,73,72.0,1.912,0
1000000965,Wilson,Maria,City_209,NC,Cardiology,2258,764,182862.64,65588,2186.3,740,1518,131842.5,61467.11,160,8271.18,7.09,58,70.7,0.958,0
1000000966,Martinez,Grace,City_120,WI,Nurse Practitioner,353,79,20798.7,15688,522.9,75,278,9721.77,8189.86,27,573.08,7.65,14,76.3,1.313,0
1000000967,Miller,Linda,City_172,NY,Cardiology,1095,308,115213.18,37465,1248.8,192,903,44443.88,47505.71,33,1952.28,3.01,108,83.1,1.787,0
1000000968,Nguyen,John,City_349,NY,Internal Medicine,173,48,12198.8,7184,239.5,41,132,6360.3,4653.88,15,764.78,8.67,12,73.2,1.247,0
1000000969,Nguyen,Michael,City_364,TX,Oncology,371,103,109471.95,10265,342.2,170,201,110357.17,29654.8,14,575.28,3.77,18,71.9,1.329,0
1000000970,Nguyen,Sofia,City_311,WA,Internal Medicine,642,123,41866.05,21829,727.6,69,573,9899.17,18683.22,52,2726.46,8.1,18,72.1,0.777,0
1000000971,Kim,Priya,City_382,TN,Physician Assistant,654,125,23325.8,23207,773.6,108,546,8474.33,9736.91,65,2330.65,9.94,63,71.9,1.192,0
1000000972,Nguyen,Maria,City_54,NC,Neurology,1659,399,113291.19,65668,2188.9,591,1068,88789.15,36466.24,149,6759.83,8.98,113,71.3,1.282,0
1000000973,Garcia,Linda,City_255,MI,Nurse Practitioner,708,196,52309.58,19306,643.5,11,697,1787.98,25748.43,38,1777.27,5.37,31,75.0,1.606,0
1000000974,Martinez,Robert,City_264,NJ,Nurse Practitioner,2046,680,88565.64,63951,2131.7,207,1839,19713.0,39802.59,157,5510.15,7.67,204,70.7,1.64,0
1000000975,Garcia,Michael,City_15,WI,Physician Assistant,382,102,16490.83,9757,325.2,56,326,5318.51,7036.66,28,606.72,7.33,17,80.3,1.558,0
1000000976,Martinez,Wei,City_377,GA,Internal Medicine,634,174,11686.75,21371,712.4,197,437,7989.02,4027.69,39,2142.65,6.15,32,71.4,1.194,0
1000000977,Brown,Maria,City_354,PA,Physician Assistant,428,140,16065.98,16438,547.9,73,355,6028.49,6662.88,30,1509.02,7.01,44,68.7,0.903,0
1000000978,Khan,Linda,City_230,NJ,Internal Medicine,138,42,690.0,4369,145.6,35,103,385.0,257.5,13,568.73,9.42,16,72.5,1.15,0
1000000979,Davis,Maria,City_136,CA,Pain Management,464,120,35323.13,19088,636.3,118,346,19762.68,13170.05,136,3228.44,29.31,47,71.9,0.748,0
1000000980,Lopez,Emily,City_328,OH,Nurse Practitioner,677,253,14558.6,24284,809.5,118,559,5582.59,6010.53,68,3109.33,10.04,76,70.8,1.306,0
1000000981,Miller,Raj,City_305,MA,Psychiatry,402,88,16417.9,10601,353.4,98,304,8805.22,6207.76,0,0.0,0.0,44,70.2,1.176,0
1000000982,Shah,Omar,City_277,NC,Dermatology,373,89,28274.92,12170,405.7,130,243,21679.97,9210.2,10,320.42,2.68,39,77.6,1.155,0
1000000983,Patel,Mary,City_196,TN,Family Practice,381,147,6121.38,13091,436.4,104,277,3676.04,2225.23,24,1041.16,6.3,19,77.3,0.756,0
1000000984,Cohen,Mary,City_27,WI,Physician Assistant,313,114,13882.16,11286,376.2,79,234,7708.37,5189.18,30,1575.19,9.58,24,69.2,1.625,0
1000000985,Lee,Daniel,City_109,IL,Cardiology,427,112,42042.76,11579,386.0,62,365,13430.05,17969.1,10,372.81,2.34,14,66.4,1.622,0
1000000986,Nguyen,Anna,City_230,NJ,Nurse Practitioner,212,62,9678.26,8868,295.6,36,176,3615.65,4017.39,8,283.26,3.77,14,75.4,1.833,0
1000000987,Cohen,Omar,City_115,MO,Nurse Practitioner,689,254,33742.7,26467,882.2,136,553,14652.85,13541.16,78,3126.43,11.32,67,76.9,1.636,0
1000000988,Johnson,Grace,City_183,VA,Family Practice,103,23,2147.93,4535,151.2,20,83,917.56,865.43,12,630.86,11.65,10,72.9,1.241,0
1000000989,Davis,Grace,City_4,FL,Internal Medicine,163,65,13448.24,6515,217.2,27,136,4900.77,5610.31,12,246.19,7.36,16,67.2,1.243,0
1000000990,Lee,Carlos,City_114,MD,Psychiatry,488,98,42145.14,19046,634.9,86,402,16339.88,17358.96,20,963.12,4.1,13,72.6,1.183,0
1000000991,Smith,Carlos,City_196,MA,Family Practice,801,214,32222.67,28007,933.6,137,664,12124.74,13355.71,23,1172.22,2.87,75,84.2,0.953,0
1000000992,Wilson,Michael,City_49,NC,Rheumatology,477,191,182651.27,20147,671.6,249,228,209761.77,43652.5,3,135.46,0.63,38,73.6,1.303,0
1000000993,Thomas,James,City_153,NY,Neurology,216,44,39379.54,7521,250.7,91,125,36499.0,11394.54,7,316.19,3.24,23,73.2,1.198,0
1000000994,Martinez,Carlos,City_108,MO,Neurology,499,148,48396.47,14839,494.6,213,286,45448.07,13869.13,0,0.0,0.0,23,68.5,0.593,0
1000000995,Smith,John,City_63,TX,Physician Assistant,218,82,3592.26,9686,322.9,13,205,471.28,1689.02,19,559.35,8.72,9,69.4,1.459,0
1000000996,Chen,Michael,City_176,WI,Physician Assistant,776,292,40813.59,24433,814.4,135,641,15620.66,16856.64,50,2090.44,6.44,70,72.9,1.228,0
1000000997,Davis,Mary,City_340,NJ,Internal Medicine,1855,580,105962.42,82140,2738.0,418,1437,52529.94,41042.59,225,6119.38,12.13,81,75.5,1.161,0
1000000998,Kim,Raj,City_56,NY,Neurology,755,242,129971.75,27473,915.8,212,543,80289.83,46738.19,7,375.42,0.93,47,64.2,0.891,0
1000000999,Miller,Robert,City_238,MO,Internal Medicine,298,84,17474.55,8297,276.6,68,230,8772.46,6743.53,25,1451.0,8.39,31,74.0,1.24,0
1000001000,Shah,Maria,City_25,FL,Physician Assistant,888,176,52421.09,29908,996.9,131,757,17013.24,22343.9,80,4739.72,9.01,53,74.2,0.788,0
1000001001,Rao,Priya,City_304,TN,Physician Assistant,1479,322,59935.32,58244,1941.5,318,1161,28350.75,23524.31,171,6597.7,11.56,91,70.5,1.061,0
1000001002,Martinez,Grace,City_398,MD,Psychiatry,289,80,33102.87,9726,324.2,51,238,12851.7,13630.6,5,206.67,1.73,14,77.1,0.88,0
1000001003,Thomas,Mary,City_305,MI,Cardiology,1031,344,58463.01,39328,1310.9,363,668,45284.74,18939.52,12,597.5,1.16,61,73.1,0.987,0
1000001004,Khan,Grace,City_217,GA,Internal Medicine,454,113,26265.33,13654,455.1,35,419,4454.69,12120.24,42,1640.86,9.25,30,67.5,1.408,0
1000001005,Rao,Grace,City_282,WI,Cardiology,799,306,53221.09,20248,674.9,261,538,38247.25,17917.99,40,1563.25,5.01,94,75.0,1.239,0
1000001006,Martinez,Emily,City_325,IL,Internal Medicine,970,327,59928.35,32991,1099.7,155,815,21067.6,25176.09,27,1230.24,2.78,78,82.0,1.031,0
1000001007,Chen,Michael,City_291,OH,Family Practice,315,121,13664.13,13705,456.8,79,236,7539.13,5118.63,18,500.68,5.71,15,76.4,1.24,0
1000001008,Rao,Sofia,City_177,PA,Family Practice,236,66,7781.49,8417,280.6,43,193,3119.19,3181.84,11,409.37,4.66,8,69.6,1.433,0
1000001009,Cohen,John,City_390,NY,Physician Assistant,3195,976,112691.45,109576,3652.5,756,2439,58663.04,43013.22,391,10725.07,12.24,119,79.1,0.567,0
1000001010,Kim,Maria,City_93,AZ,Dermatology,1900,551,170463.57,58672,1955.7,445,1455,87833.6,65269.6,0,0.0,0.0,227,67.4,1.208,0
1000001011,Garcia,David,City_185,MI,Family Practice,1689,467,80126.15,45843,1528.1,237,1452,24735.21,34441.44,171,7701.61,10.12,119,85.0,0.999,0
1000001012,Shah,Robert,City_288,NC,Family Practice,836,285,36261.94,36288,1209.6,37,799,3530.77,17328.52,39,1337.65,4.67,37,78.4,1.29,0
1000001013,Brown,James,City_360,WI,Internal Medicine,751,165,58799.84,32480,1082.7,144,607,24803.98,23762.65,69,3579.59,9.19,90,70.6,0.764,0
1000001014,Rao,Raj,City_330,NY,Family Practice,936,282,36061.96,41045,1368.2,163,773,13816.05,14890.97,53,2815.77,5.66,97,75.8,1.409,0
1000001015,Khan,James,City_174,WI,Internal Medicine,495,99,31865.09,15054,501.8,72,423,10196.83,13615.08,30,964.7,6.06,52,72.2,0.746,0
1000001016,Garcia,Priya,City_114,WA,Psychiatry,588,195,57716.92,16465,548.8,83,505,17923.65,24784.9,0,0.0,0.0,27,56.8,1.135,0
1000001017,Lopez,Sofia,City_303,NC,Nurse Practitioner,879,288,40316.13,30806,1026.9,223,656,22501.81,15044.02,56,1912.8,6.37,62,67.5,1.05,0
1000001018,Davis,Michael,City_359,GA,Nurse Practitioner,902,232,28102.28,28850,961.7,171,731,11720.71,11387.34,113,2831.54,12.53,86,63.0,1.371,0
1000001019,Anderson,Ahmed,City_118,NJ,Internal Medicine,539,156,33223.32,19670,655.7,135,404,18306.73,12451.04,29,1646.72,5.38,36,77.1,1.133,0
1000001020,Chen,Sofia,City_71,GA,Rheumatology,449,107,33141.73,16930,564.3,193,256,31340.71,9447.98,0,0.0,0.0,39,79.9,1.659,0
1000001021,Patel,John,City_335,AZ,Internal Medicine,1820,480,9100.0,61058,2035.3,362,1458,3982.0,3645.0,119,6530.63,6.54,58,79.2,1.42,0
1000001022,Khan,Linda,City_25,MO,Nurse Practitioner,505,118,14347.22,17819,594.0,66,439,4125.18,6236.07,13,400.47,2.57,45,60.8,0.895,0
1000001023,Davis,Ahmed,City_127,OH,Nurse Practitioner,372,84,18790.48,10656,355.2,91,281,10112.51,7096.94,35,1119.21,9.41,9,75.7,1.608,0
1000001024,Wilson,Susan,City_20,PA,Physician Assistant,665,165,35493.36,25119,837.3,192,473,22544.96,12622.83,87,2444.24,13.08,42,77.7,1.594,0
1000001025,Lopez,Wei,City_113,OH,Internal Medicine,440,167,13662.41,16585,552.8,90,350,6148.09,5433.91,38,1977.02,8.64,49,62.0,0.544,0
1000001026,Brown,David,City_397,IN,Pain Management,180,54,3653.41,6361,212.0,35,145,1562.85,1471.51,51,2030.27,28.33,13,70.5,0.818,0
1000001027,Johnson,Emily,City_109,MD,Internal Medicine,246,86,11966.49,10551,351.7,69,177,7384.2,4305.02,15,531.12,6.1,26,67.3,0.839,0
1000001028,Anderson,Maria,City_225,MA,Physician Assistant,95,28,5313.42,3766,125.5,17,78,2091.81,2181.3,5,196.1,5.26,5,71.8,1.339,0
1000001029,Kim,Michael,City_182,CA,Nurse Practitioner,184,39,11224.89,4993,166.4,27,157,3623.69,4788.88,19,983.06,10.33,14,66.5,1.388,0
1000001030,Garcia,John,City_79,VA,Cardiology,1282,259,79139.34,41103,1370.1,539,743,73200.8,22933.12,0,0.0,0.0,85,67.5,1.247,0
1000001031,Thomas,Maria,City_99,MA,Physician Assistant,499,145,15716.39,15513,517.1,99,400,6859.78,6299.15,47,2590.96,9.42,29,69.2,0.767,0
1000001032,Smith,Linda,City_285,TX,Rheumatology,66,19,21001.08,2103,70.1,40,26,28001.44,4136.58,2,115.97,3.03,7,80.5,1.315,0
1000001033,Smith,James,City_58,GA,Family Practice,363,102,26472.35,11582,386.1,42,321,6738.42,11704.72,16,711.25,4.41,17,77.4,1.749,0
1000001034,Lee,Carlos,City_368,WA,Family Practice,1459,277,67237.35,51427,1714.2,386,1073,39135.0,24724.36,64,1456.65,4.39,111,70.7,0.744,0
1000001035,Anderson,Susan,City_136,GA,Neurology,204,68,24985.96,8554,285.1,82,122,22095.43,7471.29,17,528.83,8.33,4,70.9,1.895,0
1000001036,Nguyen,Maria,City_287,NJ,Family Practice,1143,428,67130.09,34204,1140.1,289,854,37341.48,25078.35,93,5420.71,8.14,75,73.1,0.831,0
1000001037,Miller,Carlos,City_202,VA,Internal Medicine,262,77,16425.07,9853,328.4,72,190,9930.27,5955.65,14,370.75,5.34,31,68.5,0.922,0
1000001038,Kim,Susan,City_175,FL,Neurology,402,107,14920.05,16397,546.6,155,247,12656.07,4583.65,8,170.5,1.99,23,75.3,1.475,0
1000001039,Martinez,Linda,City_368,NC,Family Practice,424,166,10142.79,18016,600.5,122,302,6420.58,3612.17,5,262.75,1.18,31,68.0,1.22,0
1000001040,Cohen,Robert,City_359,AZ,Family Practice,977,187,53248.05,31899,1063.3,161,816,19304.46,22236.65,82,1992.5,8.39,106,81.2,0.541,0
1000001041,Garcia,John,City_236,IN,Internal Medicine,343,75,12155.54,9665,322.2,71,272,5535.56,4819.69,22,717.22,6.41,25,78.4,0.836,0
1000001042,Rao,Grace,City_375,FL,Family Practice,461,92,34096.1,11982,399.4,85,376,13830.74,13904.7,38,1922.74,8.24,26,69.8,1.429,0
1000001043,Shah,Daniel,City_216,NJ,Nurse Practitioner,295,106,16584.62,9982,332.7,61,234,7544.6,6577.63,7,178.61,2.37,23,64.6,0.74,0
1000001044,Martinez,Robert,City_293,TX,Psychiatry,1080,395,67092.67,47224,1574.1,197,883,26924.04,27427.23,58,3154.42,5.37,113,64.7,0.787,0
1000001045,Davis,Priya,City_306,MA,Internal Medicine,660,168,25365.4,19788,659.6,150,510,12682.7,9800.27,56,2747.3,8.48,65,73.8,0.428,0
1000001046,Miller,Maria,City_151,NY,Family Practice,218,76,7708.38,7507,250.2,37,181,2878.27,3200.04,1,55.39,0.46,23,62.3,0.544,0
1000001047,Lopez,Michael,City_151,TX,Physician Assistant,304,61,29675.48,12652,421.7,34,270,7301.73,13178.26,8,359.72,2.63,30,71.3,1.081,0
1000001048,Khan,Emily,City_266,MD,Physician Assistant,409,102,21867.86,17083,569.4,77,332,9057.25,8875.46,30,1208.76,7.33,45,76.7,0.839,0
1000001049,Patel,Sofia,City_30,WI,Cardiology,461,126,48320.43,18947,631.6,197,264,45427.49,13835.78,2,40.51,0.43,26,66.1,1.276,0
1000001050,Khan,Grace,City_398,FL,Family Practice,492,89,8340.17,20938,697.9,43,449,1603.62,3805.63,11,418.17,2.24,21,72.1,0.968,0
1000001051,Shah,Daniel,City_48,PA,Cardiology,691,237,73910.95,29016,967.2,214,477,50357.85,25510.51,8,367.82,1.16,78,69.4,0.847,0
1000001052,Cohen,Mary,City_350,AZ,Oncology,547,169,160551.6,15001,500.0,346,201,223422.08,29498.05,34,1337.53,6.22,55,68.3,0.966,0
1000001053,Rao,Carlos,City_345,WI,Nurse Practitioner,1216,278,72045.0,52450,1748.3,368,848,47966.8,25120.95,65,3219.25,5.35,62,73.2,1.785,0
1000001054,Garcia,Ahmed,City_312,GA,Physician Assistant,309,110,12590.84,10248,341.6,80,229,7171.48,4665.54,26,1433.04,8.41,15,82.7,1.187,0
1000001055,Rao,Anna,City_59,NJ,Nurse Practitioner,718,206,31040.4,23476,782.5,66,652,6277.25,14093.55,69,2184.42,9.61,51,73.3,0.683,0
